,Content ID,Content Type,Category,Rxn Type,Datetime,Score
12383,b13bec8c-4469-4cc8-8650-7057eb95d3ee,GIF,travel,worried,2021-06-13 10:50:23,12
12384,b13bec8c-4469-4cc8-8650-7057eb95d3ee,GIF,travel,like,2021-05-23 11:08:50,50
12385,b13bec8c-4469-4cc8-8650-7057eb95d3ee,GIF,travel,like,2020-11-28 09:30:40,50
12386,b13bec8c-4469-4cc8-8650-7057eb95d3ee,GIF,travel,heart,2021-04-09 01:39:41,60
12387,b13bec8c-4469-4cc8-8650-7057eb95d3ee,GIF,travel,want,2020-09-23 18:27:33,70
12388,b13bec8c-4469-4cc8-8650-7057eb95d3ee,GIF,travel,want,2021-04-01 21:16:18,70
12389,b13bec8c-4469-4cc8-8650-7057eb95d3ee,GIF,travel,want,2020-08-19 20:24:34,70
12390,b13bec8c-4469-4cc8-8650-7057eb95d3ee,GIF,travel,adore,2020-09-19 10:25:00,72
12391,b13bec8c-4469-4cc8-8650-7057eb95d3ee,GIF,travel,adore,2020-09-05 02:44:28,72
12392,b13bec8c-4469-4cc8-8650-7057eb95d3ee,GIF,travel,adore,2021-05-24 05:41:14,72
12393,b13bec8c-4469-4cc8-8650-7057eb95d3ee,GIF,travel,adore,2020-10-07 13:14:37,72
12394,43450a12-1e4c-4a17-a846-9d8768984051,video,animals,disgust,2020-11-15 09:13:14,0
12395,43450a12-1e4c-4a17-a846-9d8768984051,video,animals,dislike,2021-01-13 15:17:44,10
12396,43450a12-1e4c-4a17-a846-9d8768984051,video,animals,dislike,2020-08-01 08:47:31,10
12397,43450a12-1e4c-4a17-a846-9d8768984051,video,animals,scared,2020-08-11 17:10:57,15
12398,43450a12-1e4c-4a17-a846-9d8768984051,video,animals,scared,2020-06-25 02:56:10,15
12399,43450a12-1e4c-4a17-a846-9d8768984051,video,animals,scared,2020-08-05 13:09:17,15
12400,43450a12-1e4c-4a17-a846-9d8768984051,video,animals,peeking,2020-08-25 18:25:26,35
12401,43450a12-1e4c-4a17-a846-9d8768984051,video,animals,peeking,2020-09-01 10:12:08,35
12402,43450a12-1e4c-4a17-a846-9d8768984051,video,animals,cherish,2020-07-09 05:46:04,70
12403,43450a12-1e4c-4a17-a846-9d8768984051,video,animals,cherish,2021-01-17 05:30:23,70
12404,43450a12-1e4c-4a17-a846-9d8768984051,video,animals,hate,2020-09-06 03:41:24,5
12405,43450a12-1e4c-4a17-a846-9d8768984051,video,animals,hate,2020-12-28 01:45:40,5
12406,43450a12-1e4c-4a17-a846-9d8768984051,video,animals,love,2021-04-19 16:25:36,65
12407,43450a12-1e4c-4a17-a846-9d8768984051,video,animals,super love,2021-05-06 16:20:00,75
12408,43450a12-1e4c-4a17-a846-9d8768984051,video,animals,super love,2021-03-11 03:27:51,75
12409,43450a12-1e4c-4a17-a846-9d8768984051,video,animals,intrigued,2020-10-07 18:48:01,45
12410,43450a12-1e4c-4a17-a846-9d8768984051,video,animals,intrigued,2021-04-01 11:36:18,45
12411,43450a12-1e4c-4a17-a846-9d8768984051,video,animals,intrigued,2021-03-22 06:41:48,45
12412,43450a12-1e4c-4a17-a846-9d8768984051,video,animals,intrigued,2021-03-18 10:53:42,45
12413,43450a12-1e4c-4a17-a846-9d8768984051,video,animals,intrigued,2021-06-05 03:50:58,45
12414,43450a12-1e4c-4a17-a846-9d8768984051,video,animals,worried,2020-09-19 05:20:01,12
12415,43450a12-1e4c-4a17-a846-9d8768984051,video,animals,worried,2020-08-09 19:46:34,12
12416,43450a12-1e4c-4a17-a846-9d8768984051,video,animals,heart,2020-10-03 16:02:48,60
12417,7913b30d-19fd-4900-8a68-ce141192b3ec,audio,cooking,dislike,2020-12-31 05:36:51,10
12418,7913b30d-19fd-4900-8a68-ce141192b3ec,audio,cooking,dislike,2021-05-02 23:27:40,10
12419,7913b30d-19fd-4900-8a68-ce141192b3ec,audio,cooking,scared,2020-08-11 00:11:29,15
12420,7913b30d-19fd-4900-8a68-ce141192b3ec,audio,cooking,scared,2020-11-08 02:58:55,15
12421,7913b30d-19fd-4900-8a68-ce141192b3ec,audio,cooking,scared,2020-12-03 14:48:27,15
12422,7913b30d-19fd-4900-8a68-ce141192b3ec,audio,cooking,interested,2020-10-20 08:23:55,30
12423,7913b30d-19fd-4900-8a68-ce141192b3ec,audio,cooking,interested,2021-03-13 08:36:28,30
12424,7913b30d-19fd-4900-8a68-ce141192b3ec,audio,cooking,interested,2021-01-07 14:49:14,30
12425,7913b30d-19fd-4900-8a68-ce141192b3ec,audio,cooking,peeking,2020-12-31 22:55:02,35
12426,7913b30d-19fd-4900-8a68-ce141192b3ec,audio,cooking,peeking,2021-03-27 07:40:07,35
12427,7913b30d-19fd-4900-8a68-ce141192b3ec,audio,cooking,cherish,2020-08-26 15:38:55,70
12428,7913b30d-19fd-4900-8a68-ce141192b3ec,audio,cooking,hate,2020-11-20 11:18:06,5
12429,7913b30d-19fd-4900-8a68-ce141192b3ec,audio,cooking,hate,2021-06-08 23:22:56,5
12430,7913b30d-19fd-4900-8a68-ce141192b3ec,audio,cooking,hate,2020-09-11 19:19:13,5
12431,7913b30d-19fd-4900-8a68-ce141192b3ec,audio,cooking,hate,2020-12-22 05:08:28,5
12432,7913b30d-19fd-4900-8a68-ce141192b3ec,audio,cooking,love,2020-11-05 19:14:07,65
12433,7913b30d-19fd-4900-8a68-ce141192b3ec,audio,cooking,love,2020-07-24 10:47:12,65
12434,7913b30d-19fd-4900-8a68-ce141192b3ec,audio,cooking,indifferent,2021-04-21 04:50:21,20
12435,7913b30d-19fd-4900-8a68-ce141192b3ec,audio,cooking,super love,2020-11-16 06:37:53,75
12436,7913b30d-19fd-4900-8a68-ce141192b3ec,audio,cooking,super love,2021-05-26 03:57:13,75
12437,7913b30d-19fd-4900-8a68-ce141192b3ec,audio,cooking,super love,2021-01-22 15:50:07,75
12438,7913b30d-19fd-4900-8a68-ce141192b3ec,audio,cooking,super love,2020-08-26 22:31:04,75
12439,7913b30d-19fd-4900-8a68-ce141192b3ec,audio,cooking,super love,2020-12-03 17:51:08,75
12440,7913b30d-19fd-4900-8a68-ce141192b3ec,audio,cooking,intrigued,2021-03-08 19:39:15,45
12441,7913b30d-19fd-4900-8a68-ce141192b3ec,audio,cooking,intrigued,2021-06-01 11:14:27,45
12442,7913b30d-19fd-4900-8a68-ce141192b3ec,audio,cooking,worried,2021-04-22 10:08:07,12
12443,7913b30d-19fd-4900-8a68-ce141192b3ec,audio,cooking,worried,2021-01-15 22:01:19,12
12444,7913b30d-19fd-4900-8a68-ce141192b3ec,audio,cooking,worried,2020-11-07 12:38:22,12
12445,7913b30d-19fd-4900-8a68-ce141192b3ec,audio,cooking,like,2020-10-12 06:49:03,50
12446,7913b30d-19fd-4900-8a68-ce141192b3ec,audio,cooking,like,2020-12-29 23:33:22,50
12447,7913b30d-19fd-4900-8a68-ce141192b3ec,audio,cooking,like,2021-04-14 16:59:34,50
12448,7913b30d-19fd-4900-8a68-ce141192b3ec,audio,cooking,want,2020-09-21 03:00:30,70
12449,7913b30d-19fd-4900-8a68-ce141192b3ec,audio,cooking,want,2021-03-20 07:33:30,70
12450,7913b30d-19fd-4900-8a68-ce141192b3ec,audio,cooking,want,2020-09-08 14:24:09,70
12451,7913b30d-19fd-4900-8a68-ce141192b3ec,audio,cooking,adore,2020-11-03 19:31:59,72
12452,c5e2d733-94b9-4259-85e8-6fb7a95a1887,audio,tennis,disgust,2021-02-04 00:05:45,0
12453,c5e2d733-94b9-4259-85e8-6fb7a95a1887,audio,tennis,disgust,2020-10-02 02:46:33,0
12454,c5e2d733-94b9-4259-85e8-6fb7a95a1887,audio,tennis,dislike,2020-11-30 06:26:29,10
12455,c5e2d733-94b9-4259-85e8-6fb7a95a1887,audio,tennis,dislike,2021-02-23 05:09:28,10
12456,c5e2d733-94b9-4259-85e8-6fb7a95a1887,audio,tennis,dislike,2021-01-20 09:53:13,10
12457,c5e2d733-94b9-4259-85e8-6fb7a95a1887,audio,tennis,dislike,2021-04-01 19:05:41,10
12458,c5e2d733-94b9-4259-85e8-6fb7a95a1887,audio,tennis,scared,2020-08-26 13:16:50,15
12459,c5e2d733-94b9-4259-85e8-6fb7a95a1887,audio,tennis,scared,2021-05-30 17:39:16,15
12460,c5e2d733-94b9-4259-85e8-6fb7a95a1887,audio,tennis,scared,2020-10-04 19:14:51,15
12461,c5e2d733-94b9-4259-85e8-6fb7a95a1887,audio,tennis,scared,2020-11-20 16:15:12,15
12462,c5e2d733-94b9-4259-85e8-6fb7a95a1887,audio,tennis,scared,2020-12-17 05:16:27,15
12463,c5e2d733-94b9-4259-85e8-6fb7a95a1887,audio,tennis,scared,2020-09-06 01:03:10,15
12464,c5e2d733-94b9-4259-85e8-6fb7a95a1887,audio,tennis,scared,2021-05-13 23:50:25,15
12465,c5e2d733-94b9-4259-85e8-6fb7a95a1887,audio,tennis,interested,2021-01-09 05:04:37,30
12466,c5e2d733-94b9-4259-85e8-6fb7a95a1887,audio,tennis,peeking,2021-03-14 12:22:10,35
12467,c5e2d733-94b9-4259-85e8-6fb7a95a1887,audio,tennis,peeking,2021-03-30 21:11:45,35
12468,c5e2d733-94b9-4259-85e8-6fb7a95a1887,audio,tennis,cherish,2020-10-17 07:48:14,70
12469,c5e2d733-94b9-4259-85e8-6fb7a95a1887,audio,tennis,hate,2020-06-22 23:26:59,5
12470,c5e2d733-94b9-4259-85e8-6fb7a95a1887,audio,tennis,love,2020-07-05 04:41:40,65
12471,c5e2d733-94b9-4259-85e8-6fb7a95a1887,audio,tennis,love,2021-02-07 10:00:46,65
12472,c5e2d733-94b9-4259-85e8-6fb7a95a1887,audio,tennis,indifferent,2020-07-05 14:01:24,20
12473,c5e2d733-94b9-4259-85e8-6fb7a95a1887,audio,tennis,super love,2020-07-17 06:19:12,75
12474,c5e2d733-94b9-4259-85e8-6fb7a95a1887,audio,tennis,super love,2021-04-07 12:57:33,75
12475,c5e2d733-94b9-4259-85e8-6fb7a95a1887,audio,tennis,super love,2021-04-05 13:13:31,75
12476,c5e2d733-94b9-4259-85e8-6fb7a95a1887,audio,tennis,super love,2020-10-26 05:33:03,75
12477,c5e2d733-94b9-4259-85e8-6fb7a95a1887,audio,tennis,intrigued,2021-06-07 19:51:07,45
12478,c5e2d733-94b9-4259-85e8-6fb7a95a1887,audio,tennis,intrigued,2020-07-10 16:51:09,45
12479,c5e2d733-94b9-4259-85e8-6fb7a95a1887,audio,tennis,worried,2020-08-01 22:13:26,12
12480,c5e2d733-94b9-4259-85e8-6fb7a95a1887,audio,tennis,worried,2021-02-27 13:50:03,12
12481,c5e2d733-94b9-4259-85e8-6fb7a95a1887,audio,tennis,worried,2020-07-26 05:48:42,12
12482,c5e2d733-94b9-4259-85e8-6fb7a95a1887,audio,tennis,like,2020-09-12 01:18:43,50
12483,c5e2d733-94b9-4259-85e8-6fb7a95a1887,audio,tennis,like,2021-06-07 12:07:45,50
12484,c5e2d733-94b9-4259-85e8-6fb7a95a1887,audio,tennis,like,2021-04-28 16:19:53,50
12485,c5e2d733-94b9-4259-85e8-6fb7a95a1887,audio,tennis,heart,2021-06-01 11:35:22,60
12486,c5e2d733-94b9-4259-85e8-6fb7a95a1887,audio,tennis,heart,2021-06-05 00:15:19,60
12487,c5e2d733-94b9-4259-85e8-6fb7a95a1887,audio,tennis,heart,2021-04-10 07:56:05,60
12488,c5e2d733-94b9-4259-85e8-6fb7a95a1887,audio,tennis,heart,2020-12-29 11:55:07,60
12489,c5e2d733-94b9-4259-85e8-6fb7a95a1887,audio,tennis,want,2021-01-23 17:07:08,70
12490,c5e2d733-94b9-4259-85e8-6fb7a95a1887,audio,tennis,want,2020-09-24 08:48:26,70
12491,e3cd0095-28c9-4f10-b04c-77b4e38bb85a,GIF,technology,scared,2020-08-10 13:07:31,15
12492,e3cd0095-28c9-4f10-b04c-77b4e38bb85a,GIF,technology,interested,2021-02-26 11:02:56,30
12493,e3cd0095-28c9-4f10-b04c-77b4e38bb85a,GIF,technology,interested,2021-01-14 01:04:39,30
12494,e3cd0095-28c9-4f10-b04c-77b4e38bb85a,GIF,technology,peeking,2020-07-03 20:03:09,35
12495,e3cd0095-28c9-4f10-b04c-77b4e38bb85a,GIF,technology,love,2021-05-29 02:57:18,65
12496,e3cd0095-28c9-4f10-b04c-77b4e38bb85a,GIF,technology,super love,2020-07-23 21:33:13,75
12497,e3cd0095-28c9-4f10-b04c-77b4e38bb85a,GIF,technology,super love,2020-10-02 04:55:03,75
12498,e3cd0095-28c9-4f10-b04c-77b4e38bb85a,GIF,technology,super love,2021-05-15 18:42:45,75
12499,e3cd0095-28c9-4f10-b04c-77b4e38bb85a,GIF,technology,intrigued,2020-10-20 06:55:47,45
12500,b7983f99-c4c7-455b-a120-b144101449ad,audio,dogs,dislike,2020-10-21 10:11:51,10
12501,b7983f99-c4c7-455b-a120-b144101449ad,audio,dogs,dislike,2021-04-21 13:54:19,10
12502,b7983f99-c4c7-455b-a120-b144101449ad,audio,dogs,scared,2020-12-24 20:36:57,15
12503,b7983f99-c4c7-455b-a120-b144101449ad,audio,dogs,scared,2020-12-07 11:51:58,15
12504,b7983f99-c4c7-455b-a120-b144101449ad,audio,dogs,interested,2021-03-27 02:13:35,30
12505,b7983f99-c4c7-455b-a120-b144101449ad,audio,dogs,peeking,2020-06-27 10:43:25,35
12506,b7983f99-c4c7-455b-a120-b144101449ad,audio,dogs,peeking,2020-07-13 20:22:50,35
12507,b7983f99-c4c7-455b-a120-b144101449ad,audio,dogs,cherish,2020-12-08 04:35:29,70
12508,b7983f99-c4c7-455b-a120-b144101449ad,audio,dogs,cherish,2020-09-19 15:24:48,70
12509,b7983f99-c4c7-455b-a120-b144101449ad,audio,dogs,hate,2021-04-19 12:19:39,5
12510,b7983f99-c4c7-455b-a120-b144101449ad,audio,dogs,love,2020-12-26 11:50:49,65
12511,b7983f99-c4c7-455b-a120-b144101449ad,audio,dogs,indifferent,2021-04-23 17:17:10,20
12512,b7983f99-c4c7-455b-a120-b144101449ad,audio,dogs,super love,2021-01-26 19:32:40,75
12513,b7983f99-c4c7-455b-a120-b144101449ad,audio,dogs,intrigued,2020-12-09 20:24:31,45
12514,b7983f99-c4c7-455b-a120-b144101449ad,audio,dogs,intrigued,2020-07-30 14:09:49,45
12515,b7983f99-c4c7-455b-a120-b144101449ad,audio,dogs,worried,2021-02-15 06:26:24,12
12516,b7983f99-c4c7-455b-a120-b144101449ad,audio,dogs,like,2021-01-06 16:05:53,50
12517,b7983f99-c4c7-455b-a120-b144101449ad,audio,dogs,like,2021-01-05 21:37:11,50
12518,b7983f99-c4c7-455b-a120-b144101449ad,audio,dogs,like,2021-05-15 00:19:37,50
12519,b7983f99-c4c7-455b-a120-b144101449ad,audio,dogs,like,2020-09-11 18:32:15,50
12520,b7983f99-c4c7-455b-a120-b144101449ad,audio,dogs,like,2021-01-30 21:57:43,50
12521,b7983f99-c4c7-455b-a120-b144101449ad,audio,dogs,like,2020-12-31 18:15:01,50
12522,b7983f99-c4c7-455b-a120-b144101449ad,audio,dogs,want,2021-01-09 06:20:36,70
12523,b7983f99-c4c7-455b-a120-b144101449ad,audio,dogs,want,2020-09-28 03:08:51,70
12524,f2f7e343-5e8f-4ef3-b693-4261971c2ee7,GIF,tennis,disgust,2020-12-11 01:05:51,0
12525,f2f7e343-5e8f-4ef3-b693-4261971c2ee7,GIF,tennis,dislike,2021-03-02 23:26:06,10
12526,f2f7e343-5e8f-4ef3-b693-4261971c2ee7,GIF,tennis,interested,2020-08-29 23:49:04,30
12527,f2f7e343-5e8f-4ef3-b693-4261971c2ee7,GIF,tennis,interested,2020-08-30 13:52:17,30
12528,f2f7e343-5e8f-4ef3-b693-4261971c2ee7,GIF,tennis,interested,2021-03-03 17:22:33,30
12529,f2f7e343-5e8f-4ef3-b693-4261971c2ee7,GIF,tennis,interested,2020-12-09 17:28:23,30
12530,f2f7e343-5e8f-4ef3-b693-4261971c2ee7,GIF,tennis,peeking,2020-10-29 20:44:42,35
12531,f2f7e343-5e8f-4ef3-b693-4261971c2ee7,GIF,tennis,cherish,2021-01-08 05:03:52,70
12532,f2f7e343-5e8f-4ef3-b693-4261971c2ee7,GIF,tennis,love,2020-10-03 16:48:49,65
12533,f2f7e343-5e8f-4ef3-b693-4261971c2ee7,GIF,tennis,love,2020-11-19 07:20:57,65
12534,f2f7e343-5e8f-4ef3-b693-4261971c2ee7,GIF,tennis,intrigued,2021-03-07 03:47:50,45
12535,f2f7e343-5e8f-4ef3-b693-4261971c2ee7,GIF,tennis,worried,2021-01-26 07:31:52,12
12536,f2f7e343-5e8f-4ef3-b693-4261971c2ee7,GIF,tennis,worried,2021-06-16 17:34:16,12
12537,f2f7e343-5e8f-4ef3-b693-4261971c2ee7,GIF,tennis,like,2021-05-01 06:29:57,50
12538,f2f7e343-5e8f-4ef3-b693-4261971c2ee7,GIF,tennis,heart,2020-09-02 12:43:58,60
12539,f2f7e343-5e8f-4ef3-b693-4261971c2ee7,GIF,tennis,want,2021-05-17 02:21:44,70
12540,f2f7e343-5e8f-4ef3-b693-4261971c2ee7,GIF,tennis,adore,2020-10-11 18:58:07,72
12541,f2f7e343-5e8f-4ef3-b693-4261971c2ee7,GIF,tennis,adore,2021-02-03 06:52:56,72
12542,a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4,video,food,disgust,2020-08-05 17:46:25,0
12543,a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4,video,food,disgust,2020-06-25 21:01:19,0
12544,a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4,video,food,disgust,2021-06-07 01:39:12,0
12545,a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4,video,food,disgust,2021-01-31 05:26:58,0
12546,a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4,video,food,dislike,2020-07-20 23:24:43,10
12547,a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4,video,food,dislike,2020-07-27 15:46:40,10
12548,a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4,video,food,interested,2021-02-06 12:01:33,30
12549,a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4,video,food,peeking,2020-12-01 12:05:08,35
12550,a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4,video,food,peeking,2020-06-23 22:13:38,35
12551,a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4,video,food,peeking,2021-05-03 16:09:49,35
12552,a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4,video,food,peeking,2020-12-21 08:47:15,35
12553,a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4,video,food,cherish,2020-10-23 18:20:54,70
12554,a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4,video,food,cherish,2020-07-14 20:57:06,70
12555,a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4,video,food,cherish,2020-08-12 00:11:35,70
12556,a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4,video,food,cherish,2020-09-26 09:18:58,70
12557,a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4,video,food,cherish,2020-10-30 11:16:30,70
12558,a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4,video,food,hate,2021-05-20 09:17:14,5
12559,a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4,video,food,hate,2020-11-27 16:49:05,5
12560,a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4,video,food,hate,2021-04-20 11:52:10,5
12561,a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4,video,food,love,2021-01-11 21:30:32,65
12562,a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4,video,food,love,2021-04-01 16:39:53,65
12563,a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4,video,food,love,2020-11-26 23:50:00,65
12564,a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4,video,food,love,2021-01-02 02:42:26,65
12565,a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4,video,food,love,2020-11-10 08:16:08,65
12566,a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4,video,food,love,2021-03-03 12:03:35,65
12567,a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4,video,food,indifferent,2020-11-09 22:35:13,20
12568,a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4,video,food,indifferent,2020-09-21 11:52:43,20
12569,a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4,video,food,indifferent,2021-01-05 14:47:26,20
12570,a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4,video,food,indifferent,2021-05-26 12:49:58,20
12571,a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4,video,food,indifferent,2020-06-19 10:09:19,20
12572,a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4,video,food,indifferent,2020-11-24 01:48:56,20
12573,a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4,video,food,indifferent,2021-03-07 06:43:44,20
12574,a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4,video,food,super love,2021-06-06 19:43:26,75
12575,a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4,video,food,super love,2021-02-01 07:01:21,75
12576,a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4,video,food,intrigued,2020-12-14 16:57:57,45
12577,a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4,video,food,intrigued,2020-10-07 18:18:16,45
12578,a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4,video,food,intrigued,2020-08-28 18:06:14,45
12579,a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4,video,food,intrigued,2021-04-10 17:30:38,45
12580,a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4,video,food,worried,2020-06-26 13:51:51,12
12581,a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4,video,food,like,2021-01-14 08:15:12,50
12582,a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4,video,food,heart,2020-08-10 19:21:46,60
12583,a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4,video,food,heart,2020-07-14 19:05:01,60
12584,a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4,video,food,want,2021-01-14 04:57:29,70
12585,a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4,video,food,want,2020-09-17 03:53:40,70
12586,a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4,video,food,want,2020-08-24 13:31:16,70
12587,a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4,video,food,want,2020-06-29 18:21:09,70
12588,a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4,video,food,adore,2021-06-10 23:02:53,72
12589,a1d33ddd-1a6c-4dc2-afe1-bcf632cf0ce4,video,food,adore,2021-01-25 02:51:16,72
12590,c82d3a99-3d11-407d-9648-9f9560f40d7f,photo,travel,dislike,2020-11-28 06:50:30,10
12591,c82d3a99-3d11-407d-9648-9f9560f40d7f,photo,travel,scared,2020-12-01 12:58:05,15
12592,c82d3a99-3d11-407d-9648-9f9560f40d7f,photo,travel,scared,2021-04-21 13:44:20,15
12593,c82d3a99-3d11-407d-9648-9f9560f40d7f,photo,travel,scared,2020-11-08 12:01:46,15
12594,c82d3a99-3d11-407d-9648-9f9560f40d7f,photo,travel,hate,2021-02-22 18:02:16,5
12595,c82d3a99-3d11-407d-9648-9f9560f40d7f,photo,travel,indifferent,2021-05-07 10:33:16,20
12596,c82d3a99-3d11-407d-9648-9f9560f40d7f,photo,travel,heart,2021-02-23 16:34:14,60
12597,c82d3a99-3d11-407d-9648-9f9560f40d7f,photo,travel,want,2021-05-11 02:39:58,70
12598,c82d3a99-3d11-407d-9648-9f9560f40d7f,photo,travel,adore,2021-02-27 21:19:39,72
12599,c82d3a99-3d11-407d-9648-9f9560f40d7f,photo,travel,adore,2020-07-28 16:24:39,72
12600,cad48d10-3ad3-4bf0-bee5-330783eb8532,photo,soccer,disgust,2021-05-24 10:23:51,0
12601,cad48d10-3ad3-4bf0-bee5-330783eb8532,photo,soccer,disgust,2020-10-24 09:30:02,0
12602,cad48d10-3ad3-4bf0-bee5-330783eb8532,photo,soccer,disgust,2020-07-06 18:12:43,0
12603,cad48d10-3ad3-4bf0-bee5-330783eb8532,photo,soccer,dislike,2020-10-11 09:18:59,10
12604,cad48d10-3ad3-4bf0-bee5-330783eb8532,photo,soccer,scared,2021-01-14 05:20:51,15
12605,cad48d10-3ad3-4bf0-bee5-330783eb8532,photo,soccer,scared,2020-09-19 07:06:45,15
12606,cad48d10-3ad3-4bf0-bee5-330783eb8532,photo,soccer,interested,2021-04-13 17:42:51,30
12607,cad48d10-3ad3-4bf0-bee5-330783eb8532,photo,soccer,peeking,2021-04-27 15:58:55,35
12608,cad48d10-3ad3-4bf0-bee5-330783eb8532,photo,soccer,peeking,2021-03-01 22:40:25,35
12609,cad48d10-3ad3-4bf0-bee5-330783eb8532,photo,soccer,peeking,2020-12-31 15:33:03,35
12610,cad48d10-3ad3-4bf0-bee5-330783eb8532,photo,soccer,cherish,2021-04-18 16:29:06,70
12611,cad48d10-3ad3-4bf0-bee5-330783eb8532,photo,soccer,hate,2020-12-29 09:53:37,5
12612,cad48d10-3ad3-4bf0-bee5-330783eb8532,photo,soccer,love,2021-03-21 09:50:50,65
12613,cad48d10-3ad3-4bf0-bee5-330783eb8532,photo,soccer,indifferent,2020-09-14 00:26:57,20
12614,cad48d10-3ad3-4bf0-bee5-330783eb8532,photo,soccer,intrigued,2021-03-30 14:10:01,45
12615,cad48d10-3ad3-4bf0-bee5-330783eb8532,photo,soccer,worried,2021-03-25 19:51:34,12
12616,cad48d10-3ad3-4bf0-bee5-330783eb8532,photo,soccer,like,2021-03-25 22:04:32,50
12617,cad48d10-3ad3-4bf0-bee5-330783eb8532,photo,soccer,like,2021-03-18 19:16:01,50
12618,cad48d10-3ad3-4bf0-bee5-330783eb8532,photo,soccer,heart,2020-07-10 06:46:53,60
12619,52995b7c-6f2d-469c-a331-596323e6ad67,audio,science,super love,2021-01-10 15:02:47,75
12620,52995b7c-6f2d-469c-a331-596323e6ad67,audio,science,super love,2021-02-23 17:02:39,75
12621,52995b7c-6f2d-469c-a331-596323e6ad67,audio,science,intrigued,2020-08-02 23:14:39,45
12622,52995b7c-6f2d-469c-a331-596323e6ad67,audio,science,worried,2021-02-20 13:38:46,12
12623,52995b7c-6f2d-469c-a331-596323e6ad67,audio,science,heart,2021-03-06 02:16:29,60
12624,52995b7c-6f2d-469c-a331-596323e6ad67,audio,science,heart,2021-04-30 17:03:13,60
12625,52995b7c-6f2d-469c-a331-596323e6ad67,audio,science,want,2020-11-25 16:36:09,70
12626,888660b0-7dd8-4983-858a-101cd03d392b,video,science,disgust,2020-12-19 02:43:40,0
12627,888660b0-7dd8-4983-858a-101cd03d392b,video,science,disgust,2020-10-08 08:28:47,0
12628,888660b0-7dd8-4983-858a-101cd03d392b,video,science,disgust,2020-07-03 15:29:13,0
12629,888660b0-7dd8-4983-858a-101cd03d392b,video,science,disgust,2020-09-15 10:49:35,0
12630,888660b0-7dd8-4983-858a-101cd03d392b,video,science,dislike,2020-12-30 09:54:39,10
12631,888660b0-7dd8-4983-858a-101cd03d392b,video,science,dislike,2020-07-05 20:40:37,10
12632,888660b0-7dd8-4983-858a-101cd03d392b,video,science,dislike,2020-10-25 22:04:52,10
12633,888660b0-7dd8-4983-858a-101cd03d392b,video,science,dislike,2021-02-05 23:15:52,10
12634,888660b0-7dd8-4983-858a-101cd03d392b,video,science,dislike,2020-06-25 03:23:55,10
12635,888660b0-7dd8-4983-858a-101cd03d392b,video,science,scared,2020-07-11 15:58:56,15
